season,player,player_id,name_key,team_norm,team_name,grades_run_block,snap_counts_run_block,season_max_te_run_block_snaps,eligible_te_run_block,te_run_block_grade_percentile,te_run_block_volume_factor,te_run_block_base_war_bump,te_run_block_war_adjustment,te_run_block_epa_adjustment,source_run_block_file
2023,Stephen Sullivan,40411,s_sullivan,CAR,CAR,49.8,35,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Tommy Tremble,84025,t_tremble,CAR,CAR,45.5,270,463,True,0.15,0.5831533477321814,-0.1,-0.058315334773218146,-2.6241900647948166,offense_run_blockng (2).csv
2023,Cole Kmet,60995,c_kmet,CHI,CHI,54.9,362,463,True,0.49,0.7818574514038877,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Marcedes Lewis,2973,m_lewis,CHI,CHI,73.7,224,463,True,0.95,0.4838012958963283,0.3,0.14514038876889848,6.531317494600431,offense_run_blockng (2).csv
2023,Robert Tonyan,12193,r_tonyan,CHI,CHI,38.9,136,463,True,0.06,0.2937365010799136,-0.1,-0.029373650107991364,-1.3218142548596115,offense_run_blockng (2).csv
2023,Drew Sample,47259,d_sample,CIN,CIN,61.5,217,463,True,0.82,0.468682505399568,0.2,0.0937365010799136,4.218142548596112,offense_run_blockng (2).csv
2023,Irv Smith Jr.,42060,i_smith,CIN,CIN,53.8,87,463,True,0.41,0.1879049676025918,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Mitchell Wilcox,47234,m_wilcox,CIN,CIN,45.8,139,463,True,0.16,0.3002159827213823,-0.1,-0.03002159827213823,-1.3509719222462202,offense_run_blockng (2).csv
2023,Tanner Hudson,66924,t_hudson,CIN,CIN,74.5,34,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,David Njoku,11784,d_njoku,CLE,CLV,54.4,370,463,True,0.455,0.7991360691144709,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Harrison Bryant,26394,h_bryant,CLE,CLV,49.6,228,463,True,0.275,0.4924406047516199,-0.05,-0.024622030237580996,-1.107991360691145,offense_run_blockng (2).csv
2023,Jordan Akins,47050,j_akins,CLE,CLV,44.2,110,463,True,0.11,0.23758099352051837,-0.1,-0.023758099352051837,-1.0691144708423326,offense_run_blockng (2).csv
2023,Jake Ferguson,61081,j_ferguson,DAL,DAL,59.6,308,463,True,0.725,0.6652267818574514,0.12,0.07982721382289416,3.5922246220302374,offense_run_blockng (2).csv
2023,Luke Schoonmaker,84005,l_schoonmaker,DAL,DAL,59.1,226,463,True,0.7,0.48812095032397407,0.12,0.05857451403887689,2.63585313174946,offense_run_blockng (2).csv
2023,Peyton Hendershot,60915,p_hendershot,DAL,DAL,56.9,86,463,True,0.615,0.1857451403887689,0.06,0.011144708423326134,0.5015118790496761,offense_run_blockng (2).csv
2023,Sean McKeon,42266,s_mckeon,DAL,DAL,61.8,57,463,True,0.83,0.12311015118790497,0.2,0.024622030237580996,1.107991360691145,offense_run_blockng (2).csv
2023,Adam Trautman,109795,a_trautman,DEN,DEN,60.1,320,463,True,0.77,0.6911447084233261,0.12,0.08293736501079912,3.7321814254859604,offense_run_blockng (2).csv
2023,Chris Manhertz,10211,c_manhertz,DEN,DEN,58.5,234,463,True,0.68,0.5053995680345572,0.06,0.03032397408207343,1.3645788336933045,offense_run_blockng (2).csv
2023,Greg Dulcich,84068,g_dulcich,DEN,DEN,49.4,8,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Lucas Krull,83962,l_krull,DEN,DEN,67.3,27,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Nate Adkins,87625,n_adkins,DEN,DEN,51.2,26,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Anthony Firkser,51837,a_firkser,DET,DET,64.8,17,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Brock Wright,60994,b_wright,DET,DET,45.9,264,463,True,0.17,0.5701943844492441,-0.1,-0.05701943844492441,-2.5658747300215983,offense_run_blockng (2).csv
2023,James Mitchell,77885,j_mitchell,DET,DET,46.0,89,463,True,0.18,0.19222462203023757,-0.1,-0.01922246220302376,-0.8650107991360692,offense_run_blockng (2).csv
2023,Sam LaPorta,101690,s_laporta,DET,DET,53.9,463,463,True,0.42,1.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Ben Sims,77918,b_sims,GB,GB,58.2,134,463,True,0.665,0.2894168466522678,0.06,0.017365010799136067,0.781425485961123,offense_run_blockng (2).csv
2023,Josiah Deguara,47034,j_deguara,GB,GB,55.4,117,463,True,0.53,0.2526997840172786,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Luke Musgrave,98499,l_musgrave,GB,GB,59.3,168,463,True,0.71,0.36285097192224625,0.12,0.04354211663066955,1.9593952483801298,offense_run_blockng (2).csv
2023,Tucker Kraft,104034,t_kraft,GB,GB,48.7,326,463,True,0.24,0.7041036717062635,-0.1,-0.07041036717062636,-3.168466522678186,offense_run_blockng (2).csv
2023,Brevin Jordan,77887,b_jordan,HOU,HST,58.2,135,463,True,0.665,0.2915766738660907,0.06,0.01749460043196544,0.7872570194384448,offense_run_blockng (2).csv
2023,Dalton Keene,61068,d_keene,HOU,HST,58.0,5,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Dalton Schultz,47304,d_schultz,HOU,HST,59.7,266,463,True,0.74,0.5745140388768899,0.12,0.06894168466522678,3.102375809935205,offense_run_blockng (2).csv
2023,Eric Saubert,11929,e_saubert,HOU,HST,63.6,77,463,True,0.885,0.16630669546436286,0.2,0.03326133909287257,1.4967602591792657,offense_run_blockng (2).csv
2023,Teagan Quitoriano,84036,t_quitoriano,HOU,HST,56.5,103,463,True,0.59,0.2224622030237581,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Andrew Ogletree,138351,a_ogletree,IND,IND,63.1,177,463,True,0.86,0.38228941684665224,0.2,0.07645788336933046,3.440604751619871,offense_run_blockng (2).csv
2023,Kylen Granson,40630,k_granson,IND,IND,48.2,174,463,True,0.23,0.3758099352051836,-0.1,-0.03758099352051836,-1.6911447084233262,offense_run_blockng (2).csv
2023,Mo Alie-Cox,12078,m_aliecox,IND,IND,59.9,228,463,True,0.75,0.4924406047516199,0.12,0.05909287257019438,2.6591792656587474,offense_run_blockng (2).csv
2023,Will Mallory,77888,w_mallory,IND,IND,67.5,26,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Brenton Strange,101694,b_strange,JAC,JAX,55.0,183,463,True,0.515,0.3952483801295896,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Evan Engram,11778,e_engram,JAC,JAX,54.9,238,463,True,0.49,0.5140388768898488,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Josh Pederson,39861,j_pederson,JAC,JAX,38.0,4,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Luke Farrell,42353,l_farrell,JAC,JAX,49.6,244,463,True,0.275,0.5269978401727862,-0.05,-0.02634989200863931,-1.185745140388769,offense_run_blockng (2).csv
2023,Blake Bell,9550,b_bell,KC,KC,57.1,196,463,True,0.63,0.42332613390928725,0.06,0.025399568034557233,1.1429805615550754,offense_run_blockng (2).csv
2023,Matt Bushman,52008,m_bushman,KC,KC,57.1,3,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Noah Gray,60878,n_gray,KC,KC,56.6,306,463,True,0.6,0.6609071274298056,0.06,0.03965442764578834,1.7844492440604753,offense_run_blockng (2).csv
2023,Travis Kelce,7844,t_kelce,KC,KC,46.9,289,463,True,0.2,0.6241900647948164,-0.1,-0.06241900647948165,-2.8088552915766742,offense_run_blockng (2).csv
2023,Brycen Hopkins,47338,b_hopkins,LA,LA,54.5,38,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Davis Allen,99697,d_allen,LA,LA,51.3,102,463,True,0.365,0.2203023758099352,-0.05,-0.011015118790496761,-0.49568034557235424,offense_run_blockng (2).csv
2023,Hunter Long,60859,h_long,LA,LA,67.3,32,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Tyler Higbee,10744,t_higbee,LA,LA,54.2,348,463,True,0.44,0.7516198704103672,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Donald Parham Jr.,91014,d_parham,LAC,LAC,45.4,158,463,True,0.14,0.3412526997840173,-0.1,-0.03412526997840173,-1.5356371490280778,offense_run_blockng (2).csv
2023,Gerald Everett,11799,g_everett,LAC,LAC,51.3,194,463,True,0.365,0.4190064794816415,-0.05,-0.020950323974082075,-0.9427645788336934,offense_run_blockng (2).csv
2023,Hunter Kampmoyer,42701,h_kampmoyer,LAC,LAC,65.6,1,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Nick Vannett,10728,n_vannett,LAC,LAC,44.4,80,463,True,0.13,0.17278617710583152,-0.1,-0.017278617710583154,-0.7775377969762419,offense_run_blockng (2).csv
2023,Stephen Anderson,11160,s_anderson,LAC,LAC,59.3,3,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Stone Smartt,60492,s_smartt,LAC,LAC,31.9,130,463,True,0.03,0.28077753779697623,-0.1,-0.028077753779697623,-1.263498920086393,offense_run_blockng (2).csv
2023,Tre' McKitty,60896,t_mckitty,LAC,LAC,39.1,42,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Austin Hooper,10715,a_hooper,LV,LV,50.6,225,463,True,0.31,0.48596112311015116,-0.05,-0.02429805615550756,-1.0934125269978403,offense_run_blockng (2).csv
2023,Cole Fotheringham,84070,c_fotheringham,LV,LV,47.9,13,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Jesper Horsted,91465,j_horsted,LV,LV,59.7,1,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Michael Mayer,122906,m_mayer,LV,LV,47.6,260,463,True,0.22,0.5615550755939525,-0.1,-0.056155507559395246,-2.526997840172786,offense_run_blockng (2).csv
2023,Zach Gentry,36049,z_gentry,LV,LV,60.5,14,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Durham Smythe,47257,d_smythe,MIA,MIA,50.2,304,463,True,0.3,0.6565874730021598,-0.05,-0.03282937365010799,-1.4773218142548596,offense_run_blockng (2).csv
2023,Julian Hill,88685,j_hill,MIA,MIA,41.6,202,463,True,0.09,0.43628509719222464,-0.1,-0.04362850971922247,-1.9632829373650111,offense_run_blockng (2).csv
2023,Tanner Conner,22777,t_conner,MIA,MIA,69.1,19,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Tyler Kroft,9518,t_kroft,MIA,MIA,65.1,26,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Johnny Mundt,12206,j_mundt,MIN,MIN,63.8,94,463,True,0.9,0.20302375809935205,0.3,0.06090712742980561,2.7408207343412525,offense_run_blockng (2).csv
2023,Josh Oliver,47083,j_oliver,MIN,MIN,73.9,243,463,True,0.96,0.5248380129589633,0.3,0.15745140388768897,7.085313174946004,offense_run_blockng (2).csv
2023,Nick Muse,61079,n_muse,MIN,MIN,60.0,1,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,T.J. Hockenson,40912,t_hockenson,MIN,MIN,56.1,227,463,True,0.57,0.490280777537797,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Hunter Henry,10669,h_henry,NE,NE,55.8,249,463,True,0.555,0.5377969762419006,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Mike Gesicki,47153,m_gesicki,NE,NE,35.1,174,463,True,0.04,0.3758099352051836,-0.1,-0.03758099352051836,-1.6911447084233262,offense_run_blockng (2).csv
2023,Matt Sokol,47123,m_sokol,NE,NE,47.3,12,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Pharaoh Brown,12247,p_brown,NE,NE,63.3,242,463,True,0.87,0.5226781857451404,0.2,0.10453563714902808,4.704103671706264,offense_run_blockng (2).csv
2023,Foster Moreau,47043,f_moreau,NO,NO,51.0,342,463,True,0.33,0.7386609071274298,-0.05,-0.03693304535637149,-1.6619870410367172,offense_run_blockng (2).csv
2023,Jimmy Graham,5619,j_graham,NO,NO,50.1,91,463,True,0.29,0.19654427645788336,-0.05,-0.009827213822894169,-0.4422246220302376,offense_run_blockng (2).csv
2023,J.P. Holtz,11062,j_holtz,NO,NO,60.0,1,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Juwan Johnson,28305,j_johnson,NO,NO,40.4,209,463,True,0.07,0.4514038876889849,-0.1,-0.04514038876889849,-2.031317494600432,offense_run_blockng (2).csv
2023,Taysom Hill,12112,t_hill,NO,NO,57.3,89,463,True,0.64,0.19222462203023757,0.06,0.011533477321814254,0.5190064794816415,offense_run_blockng (2).csv
2023,Daniel Bellinger,84041,d_bellinger,NYG,NYG,56.9,308,463,True,0.615,0.6652267818574514,0.06,0.03991360691144708,1.7961123110151187,offense_run_blockng (2).csv
2023,Darren Waller,9637,d_waller,NYG,NYG,40.9,172,463,True,0.08,0.3714902807775378,-0.1,-0.03714902807775378,-1.6717062634989202,offense_run_blockng (2).csv
2023,Lawrence Cager,34914,l_cager,NYG,NYG,65.0,38,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Tyree Jackson,46481,t_jackson,NYG,NYG,51.8,12,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,C.J. Uzomah,9590,c_uzomah,NYJ,NYJ,74.5,106,463,True,0.97,0.22894168466522677,0.3,0.06868250539956802,3.090712742980561,offense_run_blockng (2).csv
2023,Jeremy Ruckert,84029,j_ruckert,NYJ,NYJ,55.0,147,463,True,0.515,0.3174946004319654,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Kenny Yeboah,42196,k_yeboah,NYJ,NYJ,60.8,79,463,True,0.8,0.17062634989200864,0.2,0.03412526997840173,1.5356371490280778,offense_run_blockng (2).csv
2023,Tyler Conklin,47124,t_conklin,NYJ,NYJ,54.0,233,463,True,0.43,0.5032397408207343,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Zack Kuntz,84084,z_kuntz,NYJ,NYJ,59.9,2,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Albert Okwuegbunam,41933,a_okwuegbunam,PHI,PHI,57.0,17,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Dallas Goedert,47272,d_goedert,PHI,PHI,73.4,343,463,True,0.94,0.7408207343412527,0.3,0.2222462203023758,10.001079913606912,offense_run_blockng (2).csv
2023,Grant Calcaterra,60997,g_calcaterra,PHI,PHI,60.2,65,463,True,0.785,0.14038876889848811,0.12,0.016846652267818573,0.7580993520518358,offense_run_blockng (2).csv
2023,Jack Stoll,42058,j_stoll,PHI,PHI,63.6,270,463,True,0.885,0.5831533477321814,0.2,0.11663066954643629,5.248380129589633,offense_run_blockng (2).csv
2023,Noah Togiai,47282,n_togiai,PHI,PHI,70.7,4,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Connor Heyward,57301,c_heyward,PIT,PIT,56.2,179,463,True,0.58,0.38660907127429806,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Darnell Washington,124044,d_washington,PIT,PIT,53.2,336,463,True,0.4,0.7257019438444925,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Pat Freiermuth,84085,p_freiermuth,PIT,PIT,54.4,178,463,True,0.455,0.38444924406047515,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Rodney Williams,63718,r_williams,PIT,PIT,62.6,40,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Brady Russell,60876,b_russell,SEA,SEA,59.5,14,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Colby Parkinson,52266,c_parkinson,SEA,SEA,64.1,211,463,True,0.92,0.4557235421166307,0.3,0.1367170626349892,6.152267818574514,offense_run_blockng (2).csv
2023,Noah Fant,42388,n_fant,SEA,SEA,59.6,192,463,True,0.725,0.4146868250539957,0.12,0.04976241900647948,2.2393088552915765,offense_run_blockng (2).csv
2023,Will Dissly,30762,w_dissly,SEA,SEA,77.2,187,463,True,0.98,0.4038876889848812,0.3,0.12116630669546435,5.452483801295896,offense_run_blockng (2).csv
2023,Brayden Willis,77917,b_willis,SF,SF,58.8,42,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Charlie Woerner,42257,c_woerner,SF,SF,77.3,223,463,True,0.99,0.4816414686825054,0.3,0.1444924406047516,6.502159827213823,offense_run_blockng (2).csv
2023,George Kittle,11901,g_kittle,SF,SF,81.1,443,463,True,1.0,0.9568034557235421,0.3,0.2870410367170626,12.916846652267818,offense_run_blockng (2).csv
2023,Ross Dwelley,20994,r_dwelley,SF,SF,49.2,54,463,True,0.25,0.11663066954643629,-0.05,-0.005831533477321815,-0.2624190064794817,offense_run_blockng (2).csv
2023,Cade Otton,61071,c_otton,TB,TB,51.7,435,463,True,0.38,0.9395248380129589,-0.05,-0.04697624190064795,-2.1139308855291574,offense_run_blockng (2).csv
2023,David Wells,34985,d_wells,TB,TB,59.0,27,463,False,,0.0,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Ko Kieft,41372,k_kieft,TB,TB,60.9,150,463,True,0.81,0.32397408207343414,0.2,0.06479481641468683,2.9157667386609076,offense_run_blockng (2).csv
2023,Payne Durham,84037,p_durham,TB,TB,54.8,68,463,True,0.47,0.1468682505399568,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Chigoziem Okonkwo,84000,c_okonkwo,TEN,TEN,57.9,216,463,True,0.65,0.46652267818574517,0.06,0.027991360691144707,1.2596112311015117,offense_run_blockng (2).csv
2023,Josh Whyle,54037,j_whyle,TEN,TEN,38.0,74,463,True,0.05,0.15982721382289417,-0.1,-0.015982721382289417,-0.7192224622030238,offense_run_blockng (2).csv
2023,Kevin Rader,30887,k_rader,TEN,TEN,44.3,92,463,True,0.12,0.19870410367170627,-0.1,-0.01987041036717063,-0.8941684665226783,offense_run_blockng (2).csv
2023,Trevon Wesco,42018,t_wesco,TEN,TEN,55.5,266,463,True,0.54,0.5745140388768899,0.0,0.0,0.0,offense_run_blockng (2).csv
2023,Cole Turner,84330,c_turner,WAS,WAS,68.3,52,463,True,0.93,0.11231101511879049,0.3,0.033693304535637146,1.5161987041036715,offense_run_blockng (2).csv
2023,John Bates,42275,j_bates,WAS,WAS,60.0,222,463,True,0.76,0.4794816414686825,0.12,0.057537796976241895,2.5892008639308854,offense_run_blockng (2).csv
2023,Logan Thomas,8755,l_thomas,WAS,WAS,60.2,162,463,True,0.785,0.34989200863930886,0.12,0.04198704103671706,1.8894168466522678,offense_run_blockng (2).csv
2024,Elijah Higgins,98027,e_higgins,ARI,ARZ,57.5,227,514,True,0.5679611650485437,0.44163424124513617,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Trey McBride,75916,t_mcbride,ARI,ARZ,63.4,349,514,True,0.8252427184466019,0.6789883268482491,0.2,0.13579766536964982,6.110894941634242,offense_run_blockng (1).csv
2024,Tip Reiman,129423,t_reiman,ARI,ARZ,60.5,273,514,True,0.6504854368932039,0.5311284046692607,0.06,0.03186770428015564,1.4340466926070037,offense_run_blockng (1).csv
2024,Travis Vokolek,61004,t_vokolek,ARI,ARZ,52.3,12,514,False,,0.0,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Charlie Woerner,42257,c_woerner,ATL,ATL,65.6,322,514,True,0.8932038834951457,0.6264591439688716,0.2,0.12529182879377432,5.638132295719844,offense_run_blockng (1).csv
2024,Kyle Pitts,83964,k_pitts,ATL,ATL,46.1,197,514,True,0.14563106796116504,0.3832684824902724,-0.1,-0.03832684824902724,-1.7247081712062258,offense_run_blockng (1).csv
2024,Ross Dwelley,20994,r_dwelley,ATL,ATL,59.4,87,514,True,0.6213592233009708,0.16926070038910507,0.06,0.010155642023346304,0.45700389105058364,offense_run_blockng (1).csv
2024,Charlie Kolar,60917,c_kolar,BAL,BLT,62.5,214,514,True,0.7669902912621359,0.4163424124513619,0.12,0.049961089494163426,2.248249027237354,offense_run_blockng (1).csv
2024,Isaiah Likely,83955,i_likely,BAL,BLT,64.3,343,514,True,0.8640776699029126,0.6673151750972762,0.2,0.13346303501945525,6.005836575875486,offense_run_blockng (1).csv
2024,Mark Andrews,47436,m_andrews,BAL,BLT,54.7,300,514,True,0.38349514563106796,0.5836575875486382,-0.05,-0.02918287937743191,-1.313229571984436,offense_run_blockng (1).csv
2024,Dalton Kincaid,91791,d_kincaid,BUF,BUF,61.5,193,514,True,0.6893203883495146,0.3754863813229572,0.06,0.02252918287937743,1.0138132295719844,offense_run_blockng (1).csv
2024,Dawson Knox,35883,d_knox,BUF,BUF,56.7,344,514,True,0.5145631067961165,0.669260700389105,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Quintin Morris,61182,q_morris,BUF,BUF,53.5,142,514,True,0.33980582524271846,0.27626459143968873,-0.05,-0.013813229571984437,-0.6215953307392996,offense_run_blockng (1).csv
2024,Zach Davidson,143780,z_davidson,BUF,BUF,92.0,21,514,False,,0.0,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Feleipe Franks,40217,f_franks,CAR,CAR,66.7,28,514,False,,0.0,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Ian Thomas,42130,i_thomas,CAR,CAR,57.4,56,514,True,0.5533980582524272,0.10894941634241245,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Jordan Matthews,8677,j_matthews,CAR,CAR,60.2,12,514,False,,0.0,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Ja'Tavion Sanders,144717,j_sanders,CAR,CAR,54.8,169,514,True,0.4077669902912621,0.32879377431906615,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Stephen Sullivan,40411,s_sullivan,CAR,CAR,60.2,2,514,False,,0.0,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Tommy Tremble,84025,t_tremble,CAR,CAR,60.4,210,514,True,0.6407766990291263,0.4085603112840467,0.06,0.0245136186770428,1.1031128404669261,offense_run_blockng (1).csv
2024,Cole Kmet,60995,c_kmet,CHI,CHI,62.4,344,514,True,0.7524271844660194,0.669260700389105,0.12,0.0803112840466926,3.6140077821011674,offense_run_blockng (1).csv
2024,Gerald Everett,11799,g_everett,CHI,CHI,47.9,100,514,True,0.17475728155339806,0.19455252918287938,-0.1,-0.019455252918287938,-0.8754863813229572,offense_run_blockng (1).csv
2024,Marcedes Lewis,2973,m_lewis,CHI,CHI,58.0,154,514,True,0.5922330097087378,0.29961089494163423,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Cam Grandy,134552,c_grandy,CIN,CIN,65.6,39,514,False,,0.0,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Drew Sample,47259,d_sample,CIN,CIN,50.2,295,514,True,0.24271844660194175,0.5739299610894941,-0.1,-0.057392996108949414,-2.5826848249027234,offense_run_blockng (1).csv
2024,Erick All,52595,e_all,CIN,CIN,49.9,109,514,True,0.23300970873786409,0.21206225680933852,-0.1,-0.021206225680933853,-0.9542801556420234,offense_run_blockng (1).csv
2024,Mike Gesicki,47153,m_gesicki,CIN,CIN,61.4,73,514,True,0.6796116504854369,0.14202334630350194,0.06,0.008521400778210116,0.3834630350194552,offense_run_blockng (1).csv
2024,Tanner Hudson,66924,t_hudson,CIN,CIN,54.6,23,514,False,,0.0,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Tanner McLachlan,87645,t_mclachlan,CIN,CIN,60.0,4,514,False,,0.0,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Brenden Bates,53746,b_bates,CLE,CLV,43.2,24,514,False,,0.0,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Blake Whiteheart,77881,b_whiteheart,CLE,CLV,54.8,106,514,True,0.4077669902912621,0.20622568093385213,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,David Njoku,11784,d_njoku,CLE,CLV,52.7,174,514,True,0.2912621359223301,0.33852140077821014,-0.05,-0.016926070038910508,-0.7616731517509728,offense_run_blockng (1).csv
2024,Geoff Swaim,9679,g_swaim,CLE,CLV,49.8,58,514,True,0.22330097087378642,0.11284046692607004,-0.1,-0.011284046692607005,-0.5077821011673153,offense_run_blockng (1).csv
2024,Jordan Akins,47050,j_akins,CLE,CLV,41.0,103,514,True,0.07281553398058252,0.20038910505836577,-0.1,-0.020038910505836578,-0.901750972762646,offense_run_blockng (1).csv
2024,Brevyn Spann-Ford,84006,b_spannford,DAL,DAL,55.4,156,514,True,0.4563106796116505,0.3035019455252918,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Jake Ferguson,61081,j_ferguson,DAL,DAL,57.2,180,514,True,0.5436893203883495,0.35019455252918286,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Luke Schoonmaker,84005,l_schoonmaker,DAL,DAL,39.8,194,514,True,0.04854368932038835,0.377431906614786,-0.1,-0.037743190661478604,-1.6984435797665371,offense_run_blockng (1).csv
2024,Princeton Fant,62982,p_fant,DAL,DAL,58.9,10,514,False,,0.0,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Adam Trautman,109795,a_trautman,DEN,DEN,56.6,291,514,True,0.5048543689320388,0.566147859922179,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Lucas Krull,83962,l_krull,DEN,DEN,54.7,74,514,True,0.38349514563106796,0.14396887159533073,-0.05,-0.0071984435797665365,-0.3239299610894941,offense_run_blockng (1).csv
2024,Nate Adkins,87625,n_adkins,DEN,DEN,66.0,243,514,True,0.9320388349514563,0.4727626459143969,0.3,0.14182879377431906,6.3822957198443575,offense_run_blockng (1).csv
2024,Brock Wright,60994,b_wright,DET,DET,52.0,348,514,True,0.2524271844660194,0.6770428015564203,-0.05,-0.033852140077821016,-1.5233463035019457,offense_run_blockng (1).csv
2024,James Mitchell,77885,j_mitchell,DET,DET,64.0,17,514,False,,0.0,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Parker Hesse,48369,p_hesse,DET,DET,48.6,39,514,False,,0.0,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Sam LaPorta,101690,s_laporta,DET,DET,55.1,415,514,True,0.4368932038834951,0.8073929961089494,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Shane Zylstra,143786,s_zylstra,DET,DET,53.7,62,514,True,0.34951456310679613,0.12062256809338522,-0.05,-0.006031128404669261,-0.27140077821011677,offense_run_blockng (1).csv
2024,Ben Sims,77918,b_sims,GB,GB,52.9,154,514,True,0.3106796116504854,0.29961089494163423,-0.05,-0.014980544747081713,-0.6741245136186771,offense_run_blockng (1).csv
2024,John FitzPatrick,83974,j_fitzpatrick,GB,GB,60.7,53,514,True,0.6699029126213593,0.10311284046692606,0.06,0.006186770428015563,0.27840466926070034,offense_run_blockng (1).csv
2024,Luke Musgrave,98499,l_musgrave,GB,GB,49.1,81,514,True,0.20388349514563106,0.1575875486381323,-0.1,-0.01575875486381323,-0.7091439688715953,offense_run_blockng (1).csv
2024,Tucker Kraft,104034,t_kraft,GB,GB,54.3,441,514,True,0.36893203883495146,0.857976653696498,-0.05,-0.0428988326848249,-1.9304474708171206,offense_run_blockng (1).csv
2024,Brevin Jordan,77887,b_jordan,HOU,HST,64.3,43,514,False,,0.0,0.0,0.0,0.0,offense_run_blockng (1).csv
2024,Cade Stover,101486,c_stover,HOU,HST,63.0,230,514,True,0.7864077669902912,0.4474708171206226,0.12,0.05369649805447471,2.416342412451362,offense_run_blockng (1).csv
